,index,name,hash,added_lines,deleted_lines,modifications,old_path,new_path,change_type,nloc,complexity
131,131,ColumnFamilyStore.java,48b685e8521ea54d93c0d8d9e4ea80ecb1400dce,12,3,15,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2198.0,430.0
132,132,ColumnFamilyStore.java,1c3ff9242a0bfc5c544c69f68ee7b17a464a5ab3,31,0,31,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2258.0,453.0
133,133,ColumnFamilyStore.java,f81a91d3fe0d1cd93f093c74356a1d7d018ed22f,1,1,2,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1680.0,326.0
134,134,ColumnFamilyStore.java,61e0251a1d4ddc695382aee11e443506afd40899,1,1,2,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2230.0,438.0
135,135,ColumnFamilyStore.java,15f03ab446854cf4d2999c3785d145c89bc3a3e4,2,2,4,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2230.0,438.0
136,136,ColumnFamilyStore.java,acdbba7957be3567d6eeb756f098d81ca736d995,3,1,4,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2260.0,453.0
137,137,ColumnFamilyStore.java,c8136b98f20f5bb93bae81444ac4ad9247d9042a,3,1,4,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2232.0,438.0
138,138,ColumnFamilyStore.java,21103bea23fa07ab4e38092e788a9a37b5707334,1,1,2,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1680.0,326.0
139,139,ColumnFamilyStore.java,e2c6341898fa43b0e262ef031f267587050b8d0f,91,6,97,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1756.0,338.0
140,140,ColumnFamilyStore.java,367dfd50558d2c5d09e778e3c2b2ba247302f707,3,12,15,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1749.0,336.0
141,141,ColumnFamilyStore.java,1b02a6eb40f4cd25675e9b003b4beff1a375ac2d,1,1,2,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2260.0,453.0
142,142,ColumnFamilyStore.java,ee9e38b7dc20a3b98e5a68904be35d727ed9c09c,18,3,21,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1756.0,338.0
143,143,ColumnFamilyStore.java,37680ee4e2a1b129900ff3c58b153e5a7661b757,37,0,37,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2254.0,446.0
144,144,ColumnFamilyStore.java,4b27287cd93088148d85d1a6ec9df34601f0c741,1,0,1,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1779.0,346.0
145,145,ColumnFamilyStore.java,6a4d106287adaf64280dce96632066b6c8d7d194,1,0,1,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1780.0,346.0
146,146,ColumnFamilyStore.java,11910c6c9206407c2de60f38566120bddde79eba,8,2,10,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1786.0,347.0
147,147,ColumnFamilyStore.java,e8651b6625c7f6260852f2a9c45fb189c63ab528,2,0,2,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1703.0,334.0
148,148,ColumnFamilyStore.java,e24da8f7faea0e764ab4653343085adf6edcd75f,7,1,8,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1792.0,349.0
149,149,ColumnFamilyStore.java,8b8a3f5b99fa7a8eefed14cd7e41b81773617046,6,6,12,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2260.0,453.0
150,150,ColumnFamilyStore.java,db68ac9fd791d777df0241ef9bd381eca46bbd20,13,3,16,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1802.0,349.0
151,151,ColumnFamilyStore.java,f3b3c410a0d84a4348cf05954b38df6b087762a7,19,5,24,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2271.0,456.0
152,152,ColumnFamilyStore.java,e16d8a7a667d50271a183a95be894126cb2a5414,7,6,13,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1829.0,354.0
153,153,ColumnFamilyStore.java,d3db33c008542c7044f3ed8c19f3a45679fcf52e,3,0,3,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2266.0,449.0
154,154,ColumnFamilyStore.java,aacd4526309693233f7f41e966e06ffcc0edf4d0,2,2,4,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2271.0,456.0
155,155,ColumnFamilyStore.java,5a923f65c2c02d08b687874dc8ac45d2d032b811,14,2,16,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2270.0,450.0
156,156,ColumnFamilyStore.java,86ba227477b9f8595eb610ecaf950cfbc29dd36b,3,3,6,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1714.0,337.0
157,157,ColumnFamilyStore.java,849a438690aa97a361227781108cc90355dcbcd9,155,103,258,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2315.0,458.0
158,158,ColumnFamilyStore.java,eda763b473abddc90e06e95661cd448f41da07ea,5,0,5,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1774.0,348.0
159,159,ColumnFamilyStore.java,2837ec65b91abd78ec1bb37f1d69565b976e42e6,17,15,32,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2317.0,458.0
160,160,ColumnFamilyStore.java,6663c5ff898ff502fc3c69b9f36328c1d9f517e8,6,0,6,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1776.0,349.0
161,161,ColumnFamilyStore.java,66c8f2b7f79fe794cc1e0594d9add260c209a9a2,8,5,13,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2320.0,458.0
162,162,ColumnFamilyStore.java,7eb464734b0732ab3c6cd2a5c3409085c81f95a7,1,1,2,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1779.0,349.0
163,163,ColumnFamilyStore.java,fed476f9c049128674841d1c46b868979352b1a5,3,3,6,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1892.0,366.0
164,164,ColumnFamilyStore.java,e31e216234c6b57a531cae607e0355666007deb2,34,33,67,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1891.0,366.0
165,165,ColumnFamilyStore.java,44e475c1a7aa351763fa5bd97664394186565b41,9,1,10,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1891.0,366.0
166,166,ColumnFamilyStore.java,5b0566a70f373d6eb537c89c0db2a2e224706916,4,4,8,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1779.0,349.0
167,167,ColumnFamilyStore.java,bc23632f201f760147d8bd1fbee68533fc3f6dfa,3,3,6,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1779.0,349.0
168,168,ColumnFamilyStore.java,ef18a1768a6589eac212a7f320f9748ca6dc8371,2,1,3,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2321.0,459.0
169,169,ColumnFamilyStore.java,3c00a0674a4e8b71ae25439dc2a0dece2f460d21,4,1,5,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1893.0,366.0
170,170,ColumnFamilyStore.java,864e009b0853741fc33de5ab4e6384cacef48ca8,8,2,10,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1785.0,350.0
171,171,ColumnFamilyStore.java,0bb133e39d95486a897ff375f081cc814f78181b,12,0,12,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1794.0,352.0
172,172,ColumnFamilyStore.java,a123e984c3236b2a188411cad5c29f16e662c369,22,0,22,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1927.0,373.0
173,173,ColumnFamilyStore.java,1823c84b827ff5f38862757db58001105f1d753f,17,7,24,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1803.0,353.0
174,174,ColumnFamilyStore.java,d40ac784d3a8ddaf71a2df8b21745827392294cc,6,0,6,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1941.0,375.0
175,175,ColumnFamilyStore.java,47d3b7e7a013b485a2906fc7f0f2fc90e1143966,32,21,53,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1945.0,375.0
176,176,ColumnFamilyStore.java,f28631e0cf1bc6cb6a1bdf7a4fa1f4af720a77b6,0,4,4,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2319.0,458.0
177,177,ColumnFamilyStore.java,a5d095e62ed459aefbc8c25e2bbcd46969a48eec,5,1,6,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1949.0,376.0
178,178,ColumnFamilyStore.java,bd6654733dded3513c2c7acf96df2c364b0c043e,32,13,45,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2277.0,455.0
179,179,ColumnFamilyStore.java,904cb5d10e0de1a6ca89249be8c257ed38a80ef0,12,54,66,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1770.0,348.0
180,180,ColumnFamilyStore.java,4878852fe4aae3516c21fdeafac5c5746a93c31f,8,6,14,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1916.0,371.0
181,181,ColumnFamilyStore.java,5cef78af9214308ef817de43ec36054a2549329c,5,14,19,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1762.0,348.0
182,182,ColumnFamilyStore.java,ca556c442049808c013bd20649d6611eb4a01a61,9,13,22,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1876.0,365.0
183,183,ColumnFamilyStore.java,6528fbf250fdd2c75c8f9464e279628234a5fef4,23,0,23,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1782.0,354.0
184,184,ColumnFamilyStore.java,9797511c56df4e9c7db964a6b83e67642df96c2d,2,2,4,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1913.0,373.0
185,185,ColumnFamilyStore.java,c26bd91852cbf19d7dba9f62078f5da31b04dbe0,2,2,4,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1913.0,373.0
186,186,ColumnFamilyStore.java,5f6a124853e55db9953e4e2fc717f9e9fe76d1d7,4,1,5,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2330.0,457.0
187,187,ColumnFamilyStore.java,7232d72c0f375f8034b506d05278bf8ec975a36a,6,1,7,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2330.0,457.0
188,188,ColumnFamilyStore.java,9fc14bc5a5467da3305668958f9fcd7e5d4dad7a,5,0,5,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1917.0,374.0
189,189,ColumnFamilyStore.java,7d3062f2d5386ef3a98fa268a41b1b293f55e43b,1,1,2,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1782.0,354.0
190,190,ColumnFamilyStore.java,6f90e55e7e23cbe814a3232c8d1ec67f2ff2a537,60,17,77,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1821.0,359.0
191,191,ColumnFamilyStore.java,d2ba715f2456e1aa821c01941f90b6a58f54e6c4,17,60,77,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1782.0,354.0
192,192,ColumnFamilyStore.java,0ecef31548c287ac2d9f818413457bc947362733,20,25,45,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1785.0,354.0
193,193,ColumnFamilyStore.java,66f1aaf88d3cde5c52b13d71d3326da5eda16fb1,7,3,10,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2333.0,458.0
194,194,ColumnFamilyStore.java,25938090a68b10d12bf594fc344dd52fe5bd5447,2,2,4,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2333.0,458.0
195,195,ColumnFamilyStore.java,dfbe3fabd266493e698c194ef90b4dfc7d62b030,19,3,22,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1805.0,357.0
196,196,ColumnFamilyStore.java,e80ede6d393460f22ee2b313d4bac7e3fbbfe893,2,2,4,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2333.0,458.0
197,197,ColumnFamilyStore.java,ef5ac1a4abe4fb5f407c0a24f4bc808932c5d7a2,1,1,2,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1805.0,357.0
198,198,ColumnFamilyStore.java,f93e6e3401c343dec74687d8b079b5697813ab28,5,0,5,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1809.0,358.0
199,199,ColumnFamilyStore.java,68bdf45477417c97fa6ed3840eee39b8390fd678,4,1,5,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1812.0,358.0
200,200,ColumnFamilyStore.java,9e37967e17a1b223df35c1c7cec4dc4adf0b2d91,2,1,3,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1812.0,358.0
201,201,ColumnFamilyStore.java,14e46e462cfee15cd06419ee81eb6d9571b6805e,13,0,13,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1948.0,380.0
202,202,ColumnFamilyStore.java,b2949439ec62077128103540e42570238520f4ee,2,2,4,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2277.0,455.0
203,203,ColumnFamilyStore.java,58e6c55e17d6b75328b065e093d51c08b8844004,2,2,4,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1812.0,358.0
204,204,ColumnFamilyStore.java,22bb413ba29aa6a95034b7dac833a8273983fa42,1,1,2,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1812.0,358.0
205,205,ColumnFamilyStore.java,3539a07884d0a94c1432d7dda0ec17676195cc53,4,4,8,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1812.0,358.0
206,206,ColumnFamilyStore.java,84ffcb82a74667b957201f2cdae2d6b308956549,4,4,8,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1812.0,358.0
207,207,ColumnFamilyStore.java,1d5e0301f36b5c0dbd8fa8b5e599d2bb413f1b4e,20,16,36,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2335.0,459.0
208,208,ColumnFamilyStore.java,bc18b4dd4e33020d0d58c3701077d0af5c39bce6,0,1,1,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1818.0,360.0
209,209,ColumnFamilyStore.java,8dcaa12baa97ce870f23ff9045f968f2fa28b2cc,5,9,14,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2331.0,458.0
210,210,ColumnFamilyStore.java,b40d79cf1cc6b4210edfa86d52546fd3880e22f0,37,6,43,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1843.0,363.0
211,211,ColumnFamilyStore.java,976096abd2ba786f747774ee5160c4cba6fefce2,2,3,5,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,2277.0,455.0
212,212,ColumnFamilyStore.java,db034609554a3185c0808cc67e9f0c148cc912c4,4,4,8,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,src/java/org/apache/cassandra/db/ColumnFamilyStore.java,MODIFY,1843.0,363.0
213,213,Gossiper.java,6bad57fc3cf967838a220d8402db37ed9a5b3b4e,24,23,47,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1078.0,244.0
